path,label,w,h,format,quant_step,baseline_bytes,residual_bytes,low_mip_bytes,total_codec_bytes,ratio_vs_baseline,lossless_pass,hp_energy,recommended_space
"paper/corpus/pbr-cc0/Bricks075A_Color.png",pbr-cc0/Bricks075A_Color,1024,512,pixel,1,2097152,1145006,524288,1669350,0.546008,true,7.2209,pixel
"paper/corpus/pbr-cc0/Bricks075A_Color.png",pbr-cc0/Bricks075A_Color,1024,512,pixel,2,2097152,847067,524288,1371379,0.403924,false,7.2209,pixel
"paper/corpus/pbr-cc0/Bricks075A_Color.png",pbr-cc0/Bricks075A_Color,1024,512,pixel,4,2097152,614556,524288,1138868,0.293055,false,7.2209,pixel
"paper/corpus/pbr-cc0/Bricks075A_Color.png",pbr-cc0/Bricks075A_Color,1024,512,bc1,1,262144,252642,524288,776986,0.963966,true,7.2209,pixel
"paper/corpus/pbr-cc0/Bricks075A_Color.png",pbr-cc0/Bricks075A_Color,1024,512,bc3,1,524288,270743,524288,795087,0.516508,true,7.2209,pixel
"paper/corpus/pbr-cc0/Bricks075A_Color.png",pbr-cc0/Bricks075A_Color,1024,512,bc5,1,524288,629677,524288,1154021,1.201120,true,7.2209,pixel
"paper/corpus/pbr-cc0/Bricks075A_Color.png",pbr-cc0/Bricks075A_Color,1024,512,bc7,1,524288,548266,524288,1072610,1.045841,true,7.2209,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Roughness.png",pbr-cc0/PaintedPlaster017_Roughness,1024,512,pixel,1,2097152,220278,524288,744622,0.105063,true,0.9192,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Roughness.png",pbr-cc0/PaintedPlaster017_Roughness,1024,512,pixel,2,2097152,171409,524288,695721,0.081746,false,0.9192,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Roughness.png",pbr-cc0/PaintedPlaster017_Roughness,1024,512,pixel,4,2097152,102807,524288,627119,0.049034,false,0.9192,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Roughness.png",pbr-cc0/PaintedPlaster017_Roughness,1024,512,bc1,1,262144,172230,524288,696574,0.657219,true,0.9192,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Roughness.png",pbr-cc0/PaintedPlaster017_Roughness,1024,512,bc3,1,524288,176050,524288,700394,0.335896,true,0.9192,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Roughness.png",pbr-cc0/PaintedPlaster017_Roughness,1024,512,bc5,1,524288,339952,524288,864296,0.648514,true,0.9192,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Roughness.png",pbr-cc0/PaintedPlaster017_Roughness,1024,512,bc7,1,524288,403746,524288,928090,0.770191,true,0.9192,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Roughness.png",pbr-cc0/MetalPlates006_Roughness,1024,1024,pixel,1,4194304,392729,1048576,1441361,0.093647,true,2.8396,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Roughness.png",pbr-cc0/MetalPlates006_Roughness,1024,1024,pixel,2,4194304,308905,1048576,1357505,0.073654,false,2.8396,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Roughness.png",pbr-cc0/MetalPlates006_Roughness,1024,1024,pixel,4,4194304,167008,1048576,1215608,0.039824,false,2.8396,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Roughness.png",pbr-cc0/MetalPlates006_Roughness,1024,1024,bc1,1,524288,111198,1048576,1159830,0.212200,true,2.8396,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Roughness.png",pbr-cc0/MetalPlates006_Roughness,1024,1024,bc3,1,1048576,118311,1048576,1166943,0.112884,true,2.8396,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Roughness.png",pbr-cc0/MetalPlates006_Roughness,1024,1024,bc5,1,1048576,308963,1048576,1357595,0.294703,true,2.8396,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Roughness.png",pbr-cc0/MetalPlates006_Roughness,1024,1024,bc7,1,1048576,361069,1048576,1409701,0.344396,true,2.8396,pixel
"paper/corpus/pbr-cc0/Bricks075A_NormalGL.png",pbr-cc0/Bricks075A_NormalGL,1024,512,pixel,1,2097152,1462506,524288,1986850,0.697404,true,8.6838,pixel
"paper/corpus/pbr-cc0/Bricks075A_NormalGL.png",pbr-cc0/Bricks075A_NormalGL,1024,512,pixel,2,2097152,1214147,524288,1738459,0.578962,false,8.6838,pixel
"paper/corpus/pbr-cc0/Bricks075A_NormalGL.png",pbr-cc0/Bricks075A_NormalGL,1024,512,pixel,4,2097152,946072,524288,1470384,0.451134,false,8.6838,pixel
"paper/corpus/pbr-cc0/Bricks075A_NormalGL.png",pbr-cc0/Bricks075A_NormalGL,1024,512,bc1,1,262144,280902,524288,805246,1.071770,true,8.6838,pixel
"paper/corpus/pbr-cc0/Bricks075A_NormalGL.png",pbr-cc0/Bricks075A_NormalGL,1024,512,bc3,1,524288,309685,524288,834029,0.590784,true,8.6838,pixel
"paper/corpus/pbr-cc0/Bricks075A_NormalGL.png",pbr-cc0/Bricks075A_NormalGL,1024,512,bc5,1,524288,638935,524288,1163279,1.218779,true,8.6838,pixel
"paper/corpus/pbr-cc0/Bricks075A_NormalGL.png",pbr-cc0/Bricks075A_NormalGL,1024,512,bc7,1,524288,553448,524288,1077792,1.055725,true,8.6838,pixel
"paper/corpus/pbr-cc0/Wood062_Roughness.png",pbr-cc0/Wood062_Roughness,1024,1024,pixel,1,4194304,843526,1048576,1892158,0.201126,true,6.7200,pixel
"paper/corpus/pbr-cc0/Wood062_Roughness.png",pbr-cc0/Wood062_Roughness,1024,1024,pixel,2,4194304,674050,1048576,1722650,0.160712,false,6.7200,pixel
"paper/corpus/pbr-cc0/Wood062_Roughness.png",pbr-cc0/Wood062_Roughness,1024,1024,pixel,4,4194304,513675,1048576,1562275,0.122475,false,6.7200,pixel
"paper/corpus/pbr-cc0/Wood062_Roughness.png",pbr-cc0/Wood062_Roughness,1024,1024,bc1,1,524288,438557,1048576,1487189,0.836588,true,6.7200,pixel
"paper/corpus/pbr-cc0/Wood062_Roughness.png",pbr-cc0/Wood062_Roughness,1024,1024,bc3,1,1048576,443769,1048576,1492401,0.423265,true,6.7200,pixel
"paper/corpus/pbr-cc0/Wood062_Roughness.png",pbr-cc0/Wood062_Roughness,1024,1024,bc5,1,1048576,710828,1048576,1759460,0.677952,true,6.7200,pixel
"paper/corpus/pbr-cc0/Wood062_Roughness.png",pbr-cc0/Wood062_Roughness,1024,1024,bc7,1,1048576,891561,1048576,1940193,0.850312,true,6.7200,pixel
"paper/corpus/pbr-cc0/Fabric010_Color.png",pbr-cc0/Fabric010_Color,1024,1024,pixel,1,4194304,1189333,1048576,2237965,0.283572,true,3.8555,pixel
"paper/corpus/pbr-cc0/Fabric010_Color.png",pbr-cc0/Fabric010_Color,1024,1024,pixel,2,4194304,818763,1048576,1867363,0.195214,false,3.8555,pixel
"paper/corpus/pbr-cc0/Fabric010_Color.png",pbr-cc0/Fabric010_Color,1024,1024,pixel,4,4194304,530862,1048576,1579462,0.126573,false,3.8555,pixel
"paper/corpus/pbr-cc0/Fabric010_Color.png",pbr-cc0/Fabric010_Color,1024,1024,bc1,1,524288,401262,1048576,1449894,0.765453,true,3.8555,pixel
"paper/corpus/pbr-cc0/Fabric010_Color.png",pbr-cc0/Fabric010_Color,1024,1024,bc3,1,1048576,422669,1048576,1471301,0.403142,true,3.8555,pixel
"paper/corpus/pbr-cc0/Fabric010_Color.png",pbr-cc0/Fabric010_Color,1024,1024,bc5,1,1048576,992320,1048576,2040952,0.946404,true,3.8555,pixel
"paper/corpus/pbr-cc0/Fabric010_Color.png",pbr-cc0/Fabric010_Color,1024,1024,bc7,1,1048576,894912,1048576,1943544,0.853508,true,3.8555,pixel
"paper/corpus/synthetic/highfreq_noise_2.png",synthetic/highfreq_noise_2,1024,1024,pixel,1,4194304,3981773,1048576,5030405,0.949342,true,69.3311,bc3-byte
"paper/corpus/synthetic/highfreq_noise_2.png",synthetic/highfreq_noise_2,1024,1024,pixel,2,4194304,3540332,1048576,4588932,0.844087,false,69.3311,bc3-byte
"paper/corpus/synthetic/highfreq_noise_2.png",synthetic/highfreq_noise_2,1024,1024,pixel,4,4194304,3097526,1048576,4146126,0.738513,false,69.3311,bc3-byte
"paper/corpus/synthetic/highfreq_noise_2.png",synthetic/highfreq_noise_2,1024,1024,bc1,1,524288,668326,1048576,1716958,1.274837,true,69.3311,bc3-byte
"paper/corpus/synthetic/highfreq_noise_2.png",synthetic/highfreq_noise_2,1024,1024,bc3,1,1048576,743366,1048576,1791998,0.708982,true,69.3311,bc3-byte
"paper/corpus/synthetic/highfreq_noise_2.png",synthetic/highfreq_noise_2,1024,1024,bc5,1,1048576,1360743,1048576,2409375,1.297759,true,69.3311,bc3-byte
"paper/corpus/synthetic/highfreq_noise_2.png",synthetic/highfreq_noise_2,1024,1024,bc7,1,1048576,1279488,1048576,2328120,1.220268,true,69.3311,bc3-byte
"paper/corpus/synthetic/checker_64.png",synthetic/checker_64,1024,1024,pixel,1,4194304,6095,1048576,1054727,0.001467,true,3.1507,pixel
"paper/corpus/synthetic/checker_64.png",synthetic/checker_64,1024,1024,pixel,2,4194304,5931,1048576,1054531,0.001420,false,3.1507,pixel
"paper/corpus/synthetic/checker_64.png",synthetic/checker_64,1024,1024,pixel,4,4194304,5372,1048576,1053972,0.001287,false,3.1507,pixel
"paper/corpus/synthetic/checker_64.png",synthetic/checker_64,1024,1024,bc1,1,524288,4277,1048576,1052909,0.008265,true,3.1507,pixel
"paper/corpus/synthetic/checker_64.png",synthetic/checker_64,1024,1024,bc3,1,1048576,5047,1048576,1053679,0.004867,true,3.1507,pixel
"paper/corpus/synthetic/checker_64.png",synthetic/checker_64,1024,1024,bc5,1,1048576,8569,1048576,1057201,0.008225,true,3.1507,pixel
"paper/corpus/synthetic/checker_64.png",synthetic/checker_64,1024,1024,bc7,1,1048576,10889,1048576,1059521,0.010438,true,3.1507,pixel
"paper/corpus/pbr-cc0/Wood062_Color.png",pbr-cc0/Wood062_Color,1024,1024,pixel,1,4194304,2074386,1048576,3123018,0.494586,true,9.3843,pixel
"paper/corpus/pbr-cc0/Wood062_Color.png",pbr-cc0/Wood062_Color,1024,1024,pixel,2,4194304,1554578,1048576,2603178,0.370646,false,9.3843,pixel
"paper/corpus/pbr-cc0/Wood062_Color.png",pbr-cc0/Wood062_Color,1024,1024,pixel,4,4194304,1127272,1048576,2175872,0.268768,false,9.3843,pixel
"paper/corpus/pbr-cc0/Wood062_Color.png",pbr-cc0/Wood062_Color,1024,1024,bc1,1,524288,512397,1048576,1561029,0.977427,true,9.3843,pixel
"paper/corpus/pbr-cc0/Wood062_Color.png",pbr-cc0/Wood062_Color,1024,1024,bc3,1,1048576,538514,1048576,1587146,0.513620,true,9.3843,pixel
"paper/corpus/pbr-cc0/Wood062_Color.png",pbr-cc0/Wood062_Color,1024,1024,bc5,1,1048576,1278123,1048576,2326755,1.218966,true,9.3843,pixel
"paper/corpus/pbr-cc0/Wood062_Color.png",pbr-cc0/Wood062_Color,1024,1024,bc7,1,1048576,1062893,1048576,2111525,1.013707,true,9.3843,pixel
"paper/corpus/synthetic/constant_grey.png",synthetic/constant_grey,1024,1024,pixel,1,4194304,273,1048576,1048905,0.000078,true,0.0000,pixel
"paper/corpus/synthetic/constant_grey.png",synthetic/constant_grey,1024,1024,pixel,2,4194304,273,1048576,1048873,0.000071,false,0.0000,pixel
"paper/corpus/synthetic/constant_grey.png",synthetic/constant_grey,1024,1024,pixel,4,4194304,273,1048576,1048873,0.000071,false,0.0000,pixel
"paper/corpus/synthetic/constant_grey.png",synthetic/constant_grey,1024,1024,bc1,1,524288,49,1048576,1048681,0.000200,true,0.0000,pixel
"paper/corpus/synthetic/constant_grey.png",synthetic/constant_grey,1024,1024,bc3,1,1048576,81,1048576,1048713,0.000131,true,0.0000,pixel
"paper/corpus/synthetic/constant_grey.png",synthetic/constant_grey,1024,1024,bc5,1,1048576,81,1048576,1048713,0.000131,true,0.0000,pixel
"paper/corpus/synthetic/constant_grey.png",synthetic/constant_grey,1024,1024,bc7,1,1048576,81,1048576,1048713,0.000131,true,0.0000,pixel
"paper/corpus/pbr-cc0/Ground037_Color.png",pbr-cc0/Ground037_Color,1024,1024,pixel,1,4194304,3040109,1048576,4088741,0.724832,true,15.2056,pixel
"paper/corpus/pbr-cc0/Ground037_Color.png",pbr-cc0/Ground037_Color,1024,1024,pixel,2,4194304,2537635,1048576,3586235,0.605025,false,15.2056,pixel
"paper/corpus/pbr-cc0/Ground037_Color.png",pbr-cc0/Ground037_Color,1024,1024,pixel,4,4194304,1933045,1048576,2981645,0.460880,false,15.2056,pixel
"paper/corpus/pbr-cc0/Ground037_Color.png",pbr-cc0/Ground037_Color,1024,1024,bc1,1,524288,557368,1048576,1606000,1.063202,true,15.2056,pixel
"paper/corpus/pbr-cc0/Ground037_Color.png",pbr-cc0/Ground037_Color,1024,1024,bc3,1,1048576,611401,1048576,1660033,0.583131,true,15.2056,pixel
"paper/corpus/pbr-cc0/Ground037_Color.png",pbr-cc0/Ground037_Color,1024,1024,bc5,1,1048576,1345008,1048576,2393640,1.282753,true,15.2056,pixel
"paper/corpus/pbr-cc0/Ground037_Color.png",pbr-cc0/Ground037_Color,1024,1024,bc7,1,1048576,1161912,1048576,2210544,1.108139,true,15.2056,pixel
"paper/corpus/synthetic/constant_red.png",synthetic/constant_red,1024,1024,pixel,1,4194304,273,1048576,1048905,0.000078,true,0.0000,pixel
"paper/corpus/synthetic/constant_red.png",synthetic/constant_red,1024,1024,pixel,2,4194304,273,1048576,1048873,0.000071,false,0.0000,pixel
"paper/corpus/synthetic/constant_red.png",synthetic/constant_red,1024,1024,pixel,4,4194304,273,1048576,1048873,0.000071,false,0.0000,pixel
"paper/corpus/synthetic/constant_red.png",synthetic/constant_red,1024,1024,bc1,1,524288,49,1048576,1048681,0.000200,true,0.0000,pixel
"paper/corpus/synthetic/constant_red.png",synthetic/constant_red,1024,1024,bc3,1,1048576,81,1048576,1048713,0.000131,true,0.0000,pixel
"paper/corpus/synthetic/constant_red.png",synthetic/constant_red,1024,1024,bc5,1,1048576,81,1048576,1048713,0.000131,true,0.0000,pixel
"paper/corpus/synthetic/constant_red.png",synthetic/constant_red,1024,1024,bc7,1,1048576,81,1048576,1048713,0.000131,true,0.0000,pixel
"paper/corpus/synthetic/edges_grid.png",synthetic/edges_grid,1024,1024,pixel,1,4194304,17169,1048576,1065801,0.004107,true,6.6416,pixel
"paper/corpus/synthetic/edges_grid.png",synthetic/edges_grid,1024,1024,pixel,2,4194304,10775,1048576,1059375,0.002575,false,6.6416,pixel
"paper/corpus/synthetic/edges_grid.png",synthetic/edges_grid,1024,1024,pixel,4,4194304,7511,1048576,1056111,0.001796,false,6.6416,pixel
"paper/corpus/synthetic/edges_grid.png",synthetic/edges_grid,1024,1024,bc1,1,524288,4739,1048576,1053371,0.009146,true,6.6416,pixel
"paper/corpus/synthetic/edges_grid.png",synthetic/edges_grid,1024,1024,bc3,1,1048576,5677,1048576,1054309,0.005467,true,6.6416,pixel
"paper/corpus/synthetic/edges_grid.png",synthetic/edges_grid,1024,1024,bc5,1,1048576,11519,1048576,1060151,0.011039,true,6.6416,pixel
"paper/corpus/synthetic/edges_grid.png",synthetic/edges_grid,1024,1024,bc7,1,1048576,17250,1048576,1065882,0.016504,true,6.6416,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Color.png",pbr-cc0/MetalPlates006_Color,1024,1024,pixel,1,4194304,555700,1048576,1604332,0.132503,true,2.0681,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Color.png",pbr-cc0/MetalPlates006_Color,1024,1024,pixel,2,4194304,439573,1048576,1488173,0.104808,false,2.0681,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Color.png",pbr-cc0/MetalPlates006_Color,1024,1024,pixel,4,4194304,179001,1048576,1227601,0.042683,false,2.0681,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Color.png",pbr-cc0/MetalPlates006_Color,1024,1024,bc1,1,524288,102839,1048576,1151471,0.196257,true,2.0681,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Color.png",pbr-cc0/MetalPlates006_Color,1024,1024,bc3,1,1048576,111070,1048576,1159702,0.105978,true,2.0681,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Color.png",pbr-cc0/MetalPlates006_Color,1024,1024,bc5,1,1048576,367212,1048576,1415844,0.350254,true,2.0681,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Color.png",pbr-cc0/MetalPlates006_Color,1024,1024,bc7,1,1048576,441504,1048576,1490136,0.421104,true,2.0681,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Color.png",pbr-cc0/PaintedPlaster017_Color,1024,512,pixel,1,2097152,502063,524288,1026407,0.239429,true,1.9783,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Color.png",pbr-cc0/PaintedPlaster017_Color,1024,512,pixel,2,2097152,366162,524288,890474,0.174611,false,1.9783,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Color.png",pbr-cc0/PaintedPlaster017_Color,1024,512,pixel,4,2097152,240617,524288,764929,0.114747,false,1.9783,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Color.png",pbr-cc0/PaintedPlaster017_Color,1024,512,bc1,1,262144,204337,524288,728681,0.779697,true,1.9783,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Color.png",pbr-cc0/PaintedPlaster017_Color,1024,512,bc3,1,524288,209433,524288,733777,0.399569,true,1.9783,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Color.png",pbr-cc0/PaintedPlaster017_Color,1024,512,bc5,1,524288,540835,524288,1065179,1.031668,true,1.9783,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_Color.png",pbr-cc0/PaintedPlaster017_Color,1024,512,bc7,1,524288,463451,524288,987795,0.884069,true,1.9783,pixel
"paper/corpus/pbr-cc0/Bricks075A_Roughness.png",pbr-cc0/Bricks075A_Roughness,1024,512,pixel,1,2097152,366725,524288,891069,0.174895,true,2.7188,pixel
"paper/corpus/pbr-cc0/Bricks075A_Roughness.png",pbr-cc0/Bricks075A_Roughness,1024,512,pixel,2,2097152,293939,524288,818251,0.140172,false,2.7188,pixel
"paper/corpus/pbr-cc0/Bricks075A_Roughness.png",pbr-cc0/Bricks075A_Roughness,1024,512,pixel,4,2097152,214931,524288,739243,0.102499,false,2.7188,pixel
"paper/corpus/pbr-cc0/Bricks075A_Roughness.png",pbr-cc0/Bricks075A_Roughness,1024,512,bc1,1,262144,211757,524288,736101,0.808002,true,2.7188,pixel
"paper/corpus/pbr-cc0/Bricks075A_Roughness.png",pbr-cc0/Bricks075A_Roughness,1024,512,bc3,1,524288,219903,524288,744247,0.419538,true,2.7188,pixel
"paper/corpus/pbr-cc0/Bricks075A_Roughness.png",pbr-cc0/Bricks075A_Roughness,1024,512,bc5,1,524288,340145,524288,864489,0.648882,true,2.7188,pixel
"paper/corpus/pbr-cc0/Bricks075A_Roughness.png",pbr-cc0/Bricks075A_Roughness,1024,512,bc7,1,524288,442720,524288,967064,0.844528,true,2.7188,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Metalness.png",pbr-cc0/MetalPlates006_Metalness,1024,1024,pixel,1,4194304,70094,1048576,1118726,0.016725,true,0.6955,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Metalness.png",pbr-cc0/MetalPlates006_Metalness,1024,1024,pixel,2,4194304,56079,1048576,1104679,0.013376,false,0.6955,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Metalness.png",pbr-cc0/MetalPlates006_Metalness,1024,1024,pixel,4,4194304,40477,1048576,1089077,0.009656,false,0.6955,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Metalness.png",pbr-cc0/MetalPlates006_Metalness,1024,1024,bc1,1,524288,12141,1048576,1060773,0.023264,true,0.6955,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Metalness.png",pbr-cc0/MetalPlates006_Metalness,1024,1024,bc3,1,1048576,13266,1048576,1061898,0.012705,true,0.6955,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Metalness.png",pbr-cc0/MetalPlates006_Metalness,1024,1024,bc5,1,1048576,17920,1048576,1066552,0.017143,true,0.6955,pixel
"paper/corpus/pbr-cc0/MetalPlates006_Metalness.png",pbr-cc0/MetalPlates006_Metalness,1024,1024,bc7,1,1048576,26405,1048576,1075037,0.025235,true,0.6955,pixel
"paper/corpus/synthetic/stripes_v.png",synthetic/stripes_v,1024,1024,pixel,1,4194304,946,1048576,1049578,0.000239,true,3.8523,pixel
"paper/corpus/synthetic/stripes_v.png",synthetic/stripes_v,1024,1024,pixel,2,4194304,945,1048576,1049545,0.000231,false,3.8523,pixel
"paper/corpus/synthetic/stripes_v.png",synthetic/stripes_v,1024,1024,pixel,4,4194304,950,1048576,1049550,0.000232,false,3.8523,pixel
"paper/corpus/synthetic/stripes_v.png",synthetic/stripes_v,1024,1024,bc1,1,524288,351,1048576,1048983,0.000776,true,3.8523,pixel
"paper/corpus/synthetic/stripes_v.png",synthetic/stripes_v,1024,1024,bc3,1,1048576,455,1048576,1049087,0.000487,true,3.8523,pixel
"paper/corpus/synthetic/stripes_v.png",synthetic/stripes_v,1024,1024,bc5,1,1048576,464,1048576,1049096,0.000496,true,3.8523,pixel
"paper/corpus/synthetic/stripes_v.png",synthetic/stripes_v,1024,1024,bc7,1,1048576,667,1048576,1049299,0.000690,true,3.8523,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_NormalGL.png",pbr-cc0/PaintedPlaster017_NormalGL,1024,512,pixel,1,2097152,1445944,524288,1970288,0.689507,true,9.1340,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_NormalGL.png",pbr-cc0/PaintedPlaster017_NormalGL,1024,512,pixel,2,2097152,1209434,524288,1733746,0.576715,false,9.1340,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_NormalGL.png",pbr-cc0/PaintedPlaster017_NormalGL,1024,512,pixel,4,2097152,920616,524288,1444928,0.438995,false,9.1340,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_NormalGL.png",pbr-cc0/PaintedPlaster017_NormalGL,1024,512,bc1,1,262144,280728,524288,805072,1.071106,true,9.1340,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_NormalGL.png",pbr-cc0/PaintedPlaster017_NormalGL,1024,512,bc3,1,524288,304318,524288,828662,0.580547,true,9.1340,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_NormalGL.png",pbr-cc0/PaintedPlaster017_NormalGL,1024,512,bc5,1,524288,639062,524288,1163406,1.219021,true,9.1340,pixel
"paper/corpus/pbr-cc0/PaintedPlaster017_NormalGL.png",pbr-cc0/PaintedPlaster017_NormalGL,1024,512,bc7,1,524288,552922,524288,1077266,1.054722,true,9.1340,pixel
"paper/corpus/synthetic/highfreq_noise_3.png",synthetic/highfreq_noise_3,1024,1024,pixel,1,4194304,4043270,1048576,5091902,0.964004,true,69.2942,bc3-byte
"paper/corpus/synthetic/highfreq_noise_3.png",synthetic/highfreq_noise_3,1024,1024,pixel,2,4194304,3555614,1048576,4604214,0.847730,false,69.2942,bc3-byte
"paper/corpus/synthetic/highfreq_noise_3.png",synthetic/highfreq_noise_3,1024,1024,pixel,4,4194304,3096356,1048576,4144956,0.738235,false,69.2942,bc3-byte
"paper/corpus/synthetic/highfreq_noise_3.png",synthetic/highfreq_noise_3,1024,1024,bc1,1,524288,709358,1048576,1757990,1.353100,true,69.2942,bc3-byte
"paper/corpus/synthetic/highfreq_noise_3.png",synthetic/highfreq_noise_3,1024,1024,bc3,1,1048576,744203,1048576,1792835,0.709781,true,69.2942,bc3-byte
